source,productid,mobilename,sellingprice,mrp,discountoffering,rating,url,scraped_at
flipkart,b07d67f995271,"Apple iPhone 16 (Black, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=c918e11a-8380-420b-b8cf-b86378849082.MOBH4DQFG8NKFRDY.SEARCH&ppt=None&ppn=None&ssid=sqcmy9ongg0000001759389765333&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,ce4bb3f55cc2f,"Apple iPhone 16 (Teal, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUI6AN3O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=c918e11a-8380-420b-b8cf-b86378849082.MOBH4DQFSY9ETDUU.SEARCH&ppt=None&ppn=None&ssid=sqcmy9ongg0000001759389765333&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,2c05672b9a986,"Motorola g45 5G (Pantone Moss, 128 GB)",11999,14999.0,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-pantone-moss-128-gb/p/itm2c05672b9a986?pid=MOBHC7EW9YTZVZG4&lid=LSTMOBHC7EW9YTZVZG4DYED2B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=c918e11a-8380-420b-b8cf-b86378849082.MOBHC7EW9YTZVZG4.SEARCH&ppt=None&ppn=None&ssid=sqcmy9ongg0000001759389765333&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=c918e11a-8380-420b-b8cf-b86378849082.MOBH4DQFZCJJXUFG.SEARCH&ppt=None&ppn=None&ssid=sqcmy9ongg0000001759389765333&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 256 GB)",12999,16999.0,23% off,4.3,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-titanium-gold-256-gb/p/itm9886d6e522c4b?pid=MOBHDY9FNTHSYQCV&lid=LSTMOBHDY9FNTHSYQCVKD0GFP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_25&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBHDY9FNTHSYQCV.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,ab7651d40eb72,"Motorola g45 5G (Viva Magenta, 128 GB)",11999,14999.0,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-viva-magenta-128-gb/p/itmab7651d40eb72?pid=MOBH3YKQMPVFBUB5&lid=LSTMOBH3YKQMPVFBUB5BQUMDM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH3YKQMPVFBUB5.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",15999,20999.0,23% off,4.4,https://www.flipkart.com/motorola-g96-5g-pantone-ashleigh-blue-128-gb/p/itm93452c0761719?pid=MOBHB3SZ2ZUQQQ9U&lid=LSTMOBHB3SZ2ZUQQQ9U5BKC6D&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_35&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBHB3SZ2ZUQQQ9U.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,a0ed9b33a2973,"Apple iPhone 16 (White, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH4DQFCU7ZY9HG.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",13499,17999.0,25% off,4.4,https://www.flipkart.com/vivo-t4x-5g-pronto-purple-128-gb/p/itm017656bdd097b?pid=MOBH9JUSZFBNVDXM&lid=LSTMOBH9JUSZFBNVDXMQY4SVC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_43&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH9JUSZFBNVDXM.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,4f25cec0bd003,"Apple iPhone 16 Pro (Desert Titanium, 256 GB)",119999,,,4.7,https://www.flipkart.com/apple-iphone-16-pro-desert-titanium-256-gb/p/itm4f25cec0bd003?pid=MOBH4DQFEZFXPGNJ&lid=LSTMOBH4DQFEZFXPGNJV4UWQH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH4DQFEZFXPGNJ.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,c9dbbd784b6bc,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",20999,25999.0,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-zephyr-256-gb/p/itmc9dbbd784b6bc?pid=MOBH9ARFURQ8U2ZF&lid=LSTMOBH9ARFURQ8U2ZF2HUBRS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH9ARFURQ8U2ZF.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",20999,25999.0,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-amazonite-256-gb/p/itm9218b12ff853f?pid=MOBH9ARFPVNU7QNU&lid=LSTMOBH9ARFPVNU7QNUJKQDKH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH9ARFPVNU7QNU.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,2b7be11cfadef,"Apple iPhone 16 (Teal, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFG4RZ0KX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_47&otracker=search&fm=organic&iid=34b39954-ef57-4378-8150-f7864daba33f.MOBH4DQFYKJHESFG.SEARCH&ppt=sp&ppn=sp&ssid=i9qzia2ysw0000001759389773936&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,3d5ad13991fdc,"MOTOROLA G96 5G (Pantone Dresden Blue, 128 GB)",15999,20999.0,23% off,4.4,https://www.flipkart.com/motorola-g96-5g-pantone-dresden-blue-128-gb/p/itm3d5ad13991fdc?pid=MOBHB3SZW72BYGHK&lid=LSTMOBHB3SZW72BYGHKT0SAJS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHB3SZW72BYGHK.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,5364256d5efe2,"Google Pixel 9 (Porcelain, 256 GB)",79999,,,4.6,https://www.flipkart.com/google-pixel-9-porcelain-256-gb/p/itm5364256d5efe2?pid=MOBH2HJG3HNTSRYT&lid=LSTMOBH2HJG3HNTSRYTUHOV85&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH2HJG3HNTSRYT.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,5a31476ca6a35,"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,33999.0,47% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-lilac-128-gb/p/itm5a31476ca6a35?pid=MOBGYT2HDZYASSZG&lid=LSTMOBGYT2HDZYASSZGOUJTDB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T_HUMW3s-VWOpolJ-kTK0oR_D4FiQaa-9niQ1RC17ZE1fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,05ad8e674782a,"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)",134999,,,4.7,https://www.flipkart.com/apple-iphone-16-pro-max-natural-titanium-256-gb/p/itm05ad8e674782a?pid=MOBH4DQFRST2BQQ8&lid=LSTMOBH4DQFRST2BQQ8UII8UK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH4DQFRST2BQQ8.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,03cecd3e85111,"Apple iPhone 16 (Ultramarine, 256 GB)",79999,,,4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-256-gb/p/itm03cecd3e85111?pid=MOBH4DQFMGE7UC8Q&lid=LSTMOBH4DQFMGE7UC8QXZXA8M&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH4DQFMGE7UC8Q.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",19999,36999.0,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-256-gb/p/itmd3af671af1e42?pid=MOBGYT2HYAAHS3ZR&lid=LSTMOBGYT2HYAAHS3ZRNFRJP2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T8kLhf3JDMWajxvZ6a6HCe9I6AE83rn3lQyHkUuhsiZuvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,e41a54752cc21,"realme P4 Pro 5G (Birch Wood, 128 GB)",22999,28999.0,20% off,4.4,https://www.flipkart.com/realme-p4-pro-5g-birch-wood-128-gb/p/itme41a54752cc21?pid=MOBHERXKZCGAA4QC&lid=LSTMOBHERXKZCGAA4QC8MGB6B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T8ceX9X0o4btrEdG_Z9qUMSN4iCUiRZyOGZZOVaw-gfgg%3D%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,7e75db4f27bd5,"Apple iPhone 16 Pro Max (Black Titanium, 256 GB)",134999,,,4.7,https://www.flipkart.com/apple-iphone-16-pro-max-black-titanium-256-gb/p/itm7e75db4f27bd5?pid=MOBH4DQFNXH8SZ9D&lid=LSTMOBH4DQFNXH8SZ9DUXE3QP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH4DQFNXH8SZ9D.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",17999,33999.0,47% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-128-gb/p/itm9684d2fe9201e?pid=MOBGYT2HEYWFCG8Q&lid=LSTMOBGYT2HEYWFCG8QGJ3RJ4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T_sYHAQfV9PUb9cAOmRSQvk66bgLNTV7-WoPp5gGMz0i_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,2d2e398127998,"Samsung Galaxy A35 5G (Awesome Navy, 256 GB)",19999,36999.0,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-navy-256-gb/p/itm2d2e398127998?pid=MOBGYT2HEEYGMZFH&lid=LSTMOBGYT2HEEYGMZFH3U1TOF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T9q3JhPckVgFaqB4AC6uyktgPCr_JFkbdYLmb47K1-H-fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Lunar Silver, 128 GB)",10749,16999.0,36% off,4.4,https://www.flipkart.com/realme-p3x-5g-lunar-silver-128-gb/p/itmab5a4b09b6ccc?pid=MOBH8VGVHUHDG6FG&lid=LSTMOBH8VGVHUHDG6FGI9LMXH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH8VGVHUHDG6FG.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",24999,29999.0,16% off,4.5,https://www.flipkart.com/vivo-t4-5g-emerald-blaze-256-gb/p/itmc2634fd4daeb9?pid=MOBHATXZTSN6GQXH&lid=LSTMOBHATXZTSN6GQXHGQLWZ4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHATXZTSN6GQXH.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,e960199e26f23,"Samsung Galaxy S24 FE 5G (Blue, 128 GB)",29999,59999.0,50% off,4.5,https://www.flipkart.com/samsung-galaxy-s24-fe-5g-blue-128-gb/p/itme960199e26f23?pid=MOBH4ZG3Z5NCBW2H&lid=LSTMOBH4ZG3Z5NCBW2HWQMO2K&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH4ZG3Z5NCBW2H.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",17999,33999.0,47% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-navy-128-gb/p/itm12fccc5bfbaac?pid=MOBGYT2HGFKNMSZQ&lid=LSTMOBGYT2HGFKNMSZQEXUL64&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T8jqARJm4Q-SeEDT7w6P8hrqBahQRtgmOblPX9WyDQvjfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",19999,36999.0,45% off,4.4,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-lilac-256-gb/p/itm8f49f29e842cc?pid=MOBGYT2HRXWTHACK&lid=LSTMOBGYT2HRXWTHACKF7KHON&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&fm=organic&iid=en_b16wCMbx01ax4fP2LDheCzc7LtGK9KyqOHm3W5Aa-T8JSZdkM6eJcnMOfeiz2C0eH4ocbwmmt08PddKHwg8YNfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",5899,8999.0,34% off,4.4,https://www.flipkart.com/realme-c61-marble-black-64-gb/p/itmd6ddbcefce040?pid=MOBHFRKRAHPWY9JA&lid=LSTMOBHFRKRAHPWY9JADLJL0N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHFRKRAHPWY9JA.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 128 GB)",19499,23499.0,17% off,4.5,https://www.flipkart.com/vivo-t4r-5g-twilight-blue-128-gb/p/itm3a5653667cb9c?pid=MOBHE49GBV6UYFZ5&lid=LSTMOBHE49GBV6UYFZ5KZZ7IG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHE49GBV6UYFZ5.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,e5ed06a5943b9,"MOTOROLA g05 (Forest Green, 64 GB)",6999,9999.0,30% off,4.2,https://www.flipkart.com/motorola-g05-forest-green-64-gb/p/itme5ed06a5943b9?pid=MOBH5F3Q2SGMAFHR&lid=LSTMOBH5F3Q2SGMAFHRNOV05B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBH5F3Q2SGMAFHR.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Prism Black, 128 GB)",17999,22999.0,21% off,4.5,https://www.flipkart.com/oppo-k13-5g-7000mah-80w-supervooc-charger-in-the-box-prism-black-128-gb/p/itm6f2ebf6d205cf?pid=MOBHB392JAQKDGBF&lid=LSTMOBHB392JAQKDGBF1CMXCI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&fm=organic&iid=03d8f4a3-e01c-46bc-a2fb-3e0e13bf917e.MOBHB392JAQKDGBF.SEARCH&ppt=sp&ppn=sp&ssid=t53w5v9kr40000001759389778317&qH=eb4af0bf07c16429,2025-10-02T07:22:41.862675
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-white-128-gb/p/itm7c0281cd247be?pid=MOBH4DQF849HCG6G&lid=LSTMOBH4DQF849HCG6GXHBPXY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_3&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH4DQF849HCG6G.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,2c05672b9a986,"Motorola g45 5G (Pantone Moss, 128 GB)",11999,14999,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-pantone-moss-128-gb/p/itm2c05672b9a986?pid=MOBHC7EW9YTZVZG4&lid=LSTMOBHC7EW9YTZVZG4DYED2B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBHC7EW9YTZVZG4.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",20999,25999,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-mykonos-blue-256-gb/p/itmdbb95e3f12ab6?pid=MOBH9ARFZXNHC7VZ&lid=LSTMOBH9ARFZXNHC7VZD9IAPG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH9ARFZXNHC7VZ.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,8553dc1ee56ee,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)",20999,25999,19% off,4.5,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-slipstream-256-gb/p/itm8553dc1ee56ee?pid=MOBH9ARFZHXSRYMA&lid=LSTMOBH9ARFZHXSRYMAFEL0WA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH9ARFZHXSRYMA.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,4f3bbebe58a57,"Motorola g45 5G (Brilliant Green, 128 GB)",11999,14999,20% off,4.3,https://www.flipkart.com/motorola-g45-5g-brilliant-green-128-gb/p/itm4f3bbebe58a57?pid=MOBH3YKQQN3S9TQQ&lid=LSTMOBH3YKQQN3S9TQQIXCQDO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH3YKQQN3S9TQQ.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,015cbd184b0eb,"MOTOROLA g35 5G (Midnight Black, 128 GB)",8999,12499,28% off,4.2,https://www.flipkart.com/motorola-g35-5g-midnight-black-128-gb/p/itm015cbd184b0eb?pid=MOBH3YGPTSA4SZQF&lid=LSTMOBH3YGPTSA4SZQFXN9C1T&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH3YGPTSA4SZQF.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,c2e910b4d0b1c,"Apple iPhone 16 (Pink, 128 GB)",69999,,,4.6,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMAMTBLL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=e925069c-1dd2-4093-831b-04cf9c465d35.MOBH4DQFWJVDRSHM.SEARCH&ppt=None&ppn=None&ssid=k5p0gnfuds0000001759390517169&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",15999,20999,23% off,4.4,https://www.flipkart.com/motorola-g96-5g-pantone-ashleigh-blue-128-gb/p/itm93452c0761719?pid=MOBHB3SZ2ZUQQQ9U&lid=LSTMOBHB3SZ2ZUQQQ9U5BKC6D&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBHB3SZ2ZUQQQ9U.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",13499,17999,25% off,4.4,https://www.flipkart.com/vivo-t4x-5g-pronto-purple-128-gb/p/itm017656bdd097b?pid=MOBH9JUSZFBNVDXM&lid=LSTMOBH9JUSZFBNVDXMQY4SVC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_2_36&otracker=search&fm=organic&iid=d57aa2a0-afe9-4b79-a5f5-458d24a512f0.MOBH9JUSZFBNVDXM.SEARCH&ppt=sp&ppn=sp&ssid=scamhvh3m80000001759390521876&qH=eb4af0bf07c16429,2025-10-02T07:35:15.573798
